energy,x,time
12.1046951928, 229.378429814, 1.57455381272
25.5977813249, 199.933961028, 1.57712691702
29.7974233768, 12.3519739807, 1.57862805616
33.7434815865, 102.074344904, 1.58059174793
13.1505364538, 164.210757949, 1.5846669755
49.2133554353, 181.68735721, 1.58504254418
45.6505739972, 101.21854442, 1.58856050783
11.0064226512, 130.761148282, 1.59233987677
12.8719876811, 157.559628422, 1.59355065438
23.814668044, 257.418638045, 1.59646842889
10.8161322527, 178.072516401, 1.59966462426
25.7657273041, 215.846292369, 1.60131505031
19.8810820659, 109.110835589, 1.60259002078
18.0388002635, 209.252214733, 1.60556093296
22.2085297458, 353.440323771, 1.60857829068
35.0459970856, 130.57615408, 1.61125459987
38.1131122937, 52.744411008, 1.61464485485
12.0977207227, 54.52032808, 1.61628799815
29.6965356617, 306.825250536, 1.61827243851
11.3052900289, 168.82294806, 1.62114605933
11.9930120141, 27.0707738916, 1.624467656
22.5403411039, 128.837369767, 1.62590126992
20.8548491696, 148.05099408, 1.62763263163
18.2188728389, 160.791113079, 1.63209082739
8.81286715029, 22.5460007251, 1.63293661371
34.3742996421, 319.522330494, 1.63690271688
10.227911041, 314.999157469, 1.63967044246
16.4069600753, 118.94566299, 1.64221238842
22.9192181611, 151.274605174, 1.64307023654
23.2823065726, 206.404558159, 1.64741304469
37.948997057, 106.724091954, 1.64982874024
48.3002786591, 233.858903403, 1.65111036105
43.2641569296, 260.111184663, 1.65296317754
17.1210559306, 60.6890117512, 1.65653153818
22.1164726711, 270.727359144, 1.65828806613
12.5992248078, 354.918205646, 1.66106929078
11.7122349008, 45.4716199948, 1.66296148995
16.8366031895, 243.346323722, 1.66560995588
32.5565457501, 28.5540680089, 1.66780938759
8.97074289391, 67.296353329, 1.67158536886
20.1840552162, 56.1412986701, 1.674039766
22.7451402866, 260.987692391, 1.67636530368
19.6767354064, 158.164249536, 1.6794983962
17.8058519023, 26.5902231548, 1.68094237192
14.1167395535, 151.320398623, 1.68460558732
17.6836991955, 326.568818182, 1.68524903859
23.616764484, 86.2796297036, 1.68869116931
5.99902024572, 205.608088591, 1.69167345984
16.5744401153, 38.6118107303, 1.69423491377
16.0990067428, 202.393838356, 1.69654775059
21.6322042173, 14.6631915614, 1.69904906163
22.8251724278, 51.7681819513, 1.70065189097
19.580608406, 168.887036746, 1.70452449543
25.7430421213, 179.881774844, 1.70667152219
23.312793026, 249.276696224, 1.70916010719
15.0765403264, 192.313565515, 1.7101912613
14.0885669224, 189.830854462, 1.71262733384
10.5096397685, 167.866416554, 1.71556078628
19.4484956317, 351.487146995, 1.71774696008
19.3284944583, 265.564472511, 1.72021832266
21.5417082115, 19.7837056252, 1.72416819667
17.7685459665, 220.568666495, 1.72638312465
4.35632531894, 269.199877884, 1.72925133387
16.8365159563, 151.417695122, 1.73196948672
16.9274801027, 78.7894387592, 1.73488624194
25.5746048901, 229.632637611, 1.73723382555
17.6355178933, 154.316679849, 1.73791572783
7.46720402712, 67.7797358953, 1.74081640282
46.0904482093, 143.769596993, 1.74415082096
37.6953107566, 54.0199006207, 1.74657483623
30.133371205, 302.824705757, 1.7496366999
22.8407826298, 352.038168574, 1.75171132939
17.2292028868, 46.453617584, 1.75337421685
17.0248754269, 131.990698807, 1.75746815203
24.6646407264, 228.652215096, 1.75985193232
31.2113251611, 155.70781569, 1.76068038403
10.2174324794, 220.322367849, 1.76296324981
13.9793534312, 123.752234134, 1.76557244484
15.2313872887, 253.715255121, 1.76937191895
11.9492525798, 348.471002443, 1.77013404599
32.2583739074, 137.910265564, 1.77466013862
14.8543552641, 302.338666918, 1.77679862234
20.1173186127, 184.853200544, 1.77929337419
25.5226451434, 248.657387897, 1.78158195474
27.9667126934, 294.409498433, 1.78482157352
24.2550547489, 245.20737066, 1.78664801966
31.941617435, 227.263620792, 1.78826792695
38.1381871765, 109.667248864, 1.7912864243
20.7117864232, 11.8220807828, 1.79280124557
14.6482993199, 355.101425629, 1.79511388955
18.3821212393, 336.513929293, 1.79858058028
25.3266387267, 226.492424573, 1.80042781662
17.0608997464, 150.774145908, 1.80392821707
14.2052177614, 207.184792973, 1.807396804
11.3800911691, 176.620335012, 1.80947957096
2.46710640189, 304.7121582, 1.81095831904
8.42079686115, 28.5563241029, 1.81424166101
20.0004421579, 288.98262061, 1.81717274615
24.3581035607, 295.661029231, 1.81827042597
31.3856778237, 116.050774985, 1.82177335399
9.55899719499, 140.730823778, 1.82476481354
41.4812938595, 75.1463343934, 1.8265013853
26.3296093379, 51.830294644, 1.82928143546
15.3241553414, 125.468878973, 1.83186628437
19.0120436131, 346.880432987, 1.83275562502
15.1408615736, 308.475593415, 1.83514231653
13.2319735551, 35.2029545922, 1.838398004
20.2237118791, 88.9425174384, 1.84167328005
18.3045556364, 74.7849076395, 1.843202971
33.5235526088, 14.6607588427, 1.84609316507
13.0915784498, 136.444101487, 1.84942767421
21.1926072651, 12.3484260365, 1.8523330175
28.9171220402, 73.0979639292, 1.85273271441
10.5480798423, 343.270208499, 1.85548642378
37.4105090014, 337.895285768, 1.85873654353
14.9983153297, 263.453033165, 1.86102998346
34.8352066982, 158.69918085, 1.86344531676
28.8145352108, 135.289679797, 1.86508888757
26.096929663, 180.372672464, 1.86829652259
10.3215979727, 212.551683516, 1.87014047714
13.8029141111, 252.782155924, 1.87462129946
17.6917962588, 29.7479921384, 1.87648430155
18.6736452422, 172.393225218, 1.8784291851
15.7668217739, 278.995421058, 1.88020447156
18.4737948611, 117.451871912, 1.8839775236
15.4113268081, 312.758871238, 1.88550911084
21.3478787599, 21.2484559647, 1.88798612183
26.3979771877, 342.703116955, 1.89035862893
5.88073768534, 265.018683179, 1.89363806958
22.3955892593, 138.241955766, 1.8959581823
24.1421107228, 298.650551792, 1.89799890001
24.427099969, 121.242371708, 1.90092687965
13.9329307247, 340.093263292, 1.90371311629
19.5923974598, 338.223571611, 1.90577154513
18.8358360052, 141.697000929, 1.90844085155
19.8041961476, 90.796136443, 1.91096631058
8.67329670693, 201.092351307, 1.91252566546
23.620638681, 32.4293703102, 1.91546050476
19.6624059679, 199.076999375, 1.9180503109
49.0870161422, 65.8375784743, 1.92186725188
20.6193269592, 158.893978582, 1.92289805098
24.8306497764, 121.098780242, 1.92623377403
17.1504704249, 283.977940166, 1.9289884221
15.9879962351, 308.556827676, 1.93066806192
16.4309154603, 71.9355541044, 1.93397508583
30.6313487313, 108.841103318, 1.93650339689
47.9880141799, 313.360143551, 1.93914232209
20.3339294781, 247.897159747, 1.94014419285
19.9775861991, 344.945894753, 1.94467816842
16.428966385, 134.280967342, 1.9453115773
46.7725265477, 119.954394348, 1.94987235641
25.2953769679, 41.2478705896, 1.95159422854
6.23874317939, 56.8514769569, 1.9540353615
14.8724642098, 129.36830759, 1.95601890212
17.0003674527, 277.252396768, 1.9585852268
19.6234751266, 76.1934262535, 1.96147367706
8.95967210025, 36.3980081659, 1.96401901069
27.9813739056, 67.232176865, 1.96636068645
8.63123867169, 222.050398853, 1.96769956672
14.7643304693, 216.643540022, 1.97249352557
19.2746975861, 316.712929219, 1.97325756933
6.14974984461, 58.7514692547, 1.97615026522
15.3826271144, 70.469976777, 1.97803090285
29.9811341903, 104.856636641, 1.9812362691
12.9869140041, 14.3379806641, 1.98314360325
7.06561204745, 301.91679057, 1.98671446679
10.0848816583, 276.017452411, 1.98923796217
31.8226009177, 203.983018156, 1.99141626765
14.8679387044, 313.781557174, 1.99323233212
27.1722563212, 275.038814471, 1.99541010814
17.3836225874, 358.823813906, 1.99777532253
10.95989538, 79.6067374581, 2.00145241578
21.8177807271, 172.287295563, 2.00268679256
29.9248320464, 314.956549593, 2.00641501673
10.9013214063, 133.362596454, 2.00907354821
13.8889907743, 102.511980624, 2.0118936995
32.3835649924, 256.96114615, 2.01449711866
23.458135962, 169.1456392, 2.01682249071
16.2154312382, 136.96731788, 2.01788310168
7.07319933884, 260.836756579, 2.02198322112
36.9195585924, 70.5640438155, 2.02290410742
7.23579052665, 242.586688732, 2.02678512333
18.4682558191, 240.345534664, 2.02898123302
18.278568975, 206.73576928, 2.03208172674
42.6890976395, 158.832561704, 2.03286821667
21.8688602652, 275.259476821, 2.0363802578
24.007908939, 161.176203917, 2.03829722371
28.2650366402, 126.672242945, 2.04135207011
27.5372743451, 353.398458556, 2.04451605652
16.7904136359, 241.290992818, 2.04716499578
17.207385107, 110.123530769, 2.0486476959
20.3560126853, 254.797250769, 2.05003973974
25.9905049933, 23.6416154553, 2.0539537185
7.8865202433, 293.484703964, 2.05532376389
23.8663432062, 128.976911935, 2.05958149642
30.1911098312, 338.080927786, 2.06104847109
22.436455066, 29.9743469136, 2.06414607792
31.1929076979, 234.211770726, 2.06577802415
13.2147061453, 67.0626003735, 2.069014453
10.4935760947, 43.9870964913, 2.07092195657
26.3850387351, 201.793809318, 2.07430630106
45.3611723968, 93.7215309488, 2.07555154374
14.3970453778, 290.323541716, 2.07836046183
33.2566505176, 23.3404333976, 2.08066748257
30.9644027886, 343.08429386, 2.08433342826
9.89451801072, 264.625960168, 2.08721826861
11.5392597535, 113.336710243, 2.08764588621
28.5802087264, 275.706733857, 2.09008576884
19.3244320179, 38.5792098842, 2.09430773598
10.4589260954, 299.253429918, 2.09689455475
18.7505857711, 54.6467866288, 2.0981674318
24.1215376489, 59.069705575, 2.10050359282
10.412167104, 82.0075066017, 2.10387665755
9.13275904381, 344.309335238, 2.10541640721
38.7292623074, 305.814097472, 2.10830220248
27.2068903548, 305.787582409, 2.11167393057
11.5921179075, 359.958716808, 2.11291304258
16.2220088733, 151.404318416, 2.11652550712
14.7616881501, 262.845414117, 2.11818020921
28.8385204244, 184.507716773, 2.12184680272
13.1966794041, 200.815373974, 2.12342017911
16.4535446584, 153.564681058, 2.12666959082
20.6696485235, 289.720386694, 2.12997880258
6.18129068746, 227.251591907, 2.13185298974
16.9501706254, 28.1845822735, 2.133060579
30.3150266165, 301.859978342, 2.13521787032
2.63535442226, 260.261263981, 2.13861626623
25.5649520977, 198.539111878, 2.14249697826
22.32516429, 123.80511895, 2.14478577724
17.3063481396, 30.8924640843, 2.14645913832
28.3676840461, 287.296739113, 2.14957809183
5.83901927826, 170.666256428, 2.15015582688
6.57523270516, 74.4146406956, 2.15262127603
17.0178970351, 135.327565985, 2.15621072087
27.9696442786, 359.601794187, 2.15765833041
13.6587850662, 44.1555497849, 2.16127375376
18.7744857509, 340.591432685, 2.16367266937
23.4842975091, 292.772868578, 2.16514787292
44.6860041284, 97.0721459172, 2.1675231063
22.3966955566, 315.121609047, 2.17128645087
16.1944834486, 342.590272475, 2.17452625944
20.0654452955, 356.215358857, 2.17629283311
20.1361929628, 28.4781141588, 2.17816409739
14.8851179064, 192.174498236, 2.182368659
13.4519586205, 131.988839605, 2.1835587229
8.28990827005, 319.552650507, 2.18568083698
22.5558989193, 47.7831781677, 2.18772740251
5.34874092196, 132.96405083, 2.19076684517
29.3454527092, 175.487993783, 2.19442720865
42.6938421074, 261.467174997, 2.19553087117
20.7423929841, 181.863738147, 2.19982758647
5.94964967202, 242.4594747, 2.20210938514
7.30663441197, 229.792794971, 2.20386338657
16.594280389, 212.753922249, 2.20695620248
17.3134109232, 339.159495486, 2.20915976805
26.6509601296, 354.284645791, 2.2113739079
5.50234189836, 306.660459922, 2.21469525464
31.0397608882, 303.605661371, 2.21684751239
17.3911853623, 162.007156957, 2.21773452928
34.2552585314, 252.863399061, 2.22219754123
19.2359023254, 77.2359964738, 2.22267051325
31.102840446, 277.774537304, 2.227049925
11.4798140523, 133.406962522, 2.22967721074
16.6897710037, 183.199481825, 2.23050195537
14.869176365, 285.140969944, 2.23294250812
22.4110217595, 75.2240392026, 2.23550268042
25.8123119023, 46.5089010103, 2.23838446037
37.0073702874, 179.840050255, 2.24116197981
13.6013919021, 219.356335761, 2.24304146246
10.2666797155, 253.078160801, 2.24723216188
5.18008557624, 344.345377922, 2.24809730982
47.1764882269, 230.735735505, 2.25073125301
5.09171333285, 354.794891903, 2.25407015704
11.3943573354, 82.3610039866, 2.25526595451
13.1434986611, 243.380720074, 2.25988163064
19.8442881894, 283.236677095, 2.26050567135
10.0023671895, 347.002563205, 2.26482353122
11.9871954647, 10.3729012727, 2.26562479126
36.9828016214, 47.4453221306, 2.26983514153
9.10450273647, 295.072943109, 2.27120069797
14.1834108833, 300.659769532, 2.27352550526
16.6424969033, 331.502718423, 2.27527351441
12.9707806265, 45.2728315652, 2.27958069913
16.6192171404, 138.916294951, 2.28235956851
9.45814971588, 225.078882307, 2.28420028566
23.175785733, 179.135783756, 2.28685104897
11.0356876508, 147.338760241, 2.28831240355
19.5819328536, 285.186416307, 2.29034893968
21.5915869036, 39.0043737185, 2.2925451667
18.7968622142, 48.1188605465, 2.29571865298
24.1315461045, 19.91589868, 2.29893773947
35.6528335472, 101.456861754, 2.30024819765
25.7348327999, 309.175034831, 2.3048188446
21.2453594766, 195.72834692, 2.3062391279
7.81526759969, 18.9862305545, 2.30815687902
26.0849605241, 283.571317644, 2.31048299347
19.8156949098, 18.8360869638, 2.31362681457
42.1737879736, 260.36227568, 2.31716727257
15.6730166027, 295.29583591, 2.31803147602
12.5756674424, 36.4999636433, 2.32041189054
29.8933894364, 220.326315479, 2.32271638534
16.9606226312, 41.4960598345, 2.32547276422
24.8021412429, 115.489621283, 2.32753433222
24.4741584348, 349.0934167, 2.33070033733
17.8377191216, 86.0881883325, 2.33472373014
27.513643854, 117.722350955, 2.33562589971
10.1508364885, 267.86784735, 2.33879588567
18.4364301378, 172.143567088, 2.34157725341
33.6483200917, 120.060179514, 2.34479144549
37.0071315517, 350.486549164, 2.34568518792
28.9389129176, 250.046218331, 2.34840079781
24.9202054652, 335.5153354, 2.35179117943
20.2013670124, 89.0103122005, 2.35304496503
18.3640746063, 279.122800455, 2.35703136974
15.6503622255, 71.2183386947, 2.35994293321
12.2662544755, 261.478379031, 2.36076880123
4.45732807519, 135.633369131, 2.36304609491
15.1988719892, 246.777803264, 2.36511620789
15.2424122184, 230.641422145, 2.36879118771
18.9189453218, 56.2518743991, 2.37137397484
23.6111063712, 250.337804633, 2.37460797899
17.4402479383, 332.037326323, 2.37679399171
19.6388216776, 120.001296529, 2.3797217851
35.9341047727, 100.083757652, 2.3805069154
19.5655265672, 165.579551063, 2.38250083851
12.7167037487, 324.469347065, 2.3869595737
25.5140693492, 157.525490555, 2.38759655185
5.06186769693, 333.039066009, 2.39199545813
9.46057575759, 48.928581153, 2.39424834319
4.77679974817, 69.8068867475, 2.3971194747
32.3875380977, 211.335411481, 2.39967966599
6.56394661817, 82.5455022592, 2.40001080714
18.2806955637, 161.066181157, 2.40488277469
31.6657986923, 289.025594886, 2.40743463075
20.097015098, 13.809353098, 2.4087368243
19.1017763298, 120.197111353, 2.41064586518
22.2237287831, 172.15136742, 2.41291149197
9.34219003986, 132.378045328, 2.41730421901
21.2918133532, 37.6127536185, 2.41954244739
35.1835371969, 166.855561344, 2.42071471026
25.0496131683, 205.527869943, 2.42274239296
9.97964611326, 117.155113936, 2.42743362045
12.1733908516, 329.621354558, 2.42836704991
17.7002856106, 260.369313707, 2.4300693169
13.3074113978, 61.2934531169, 2.43367760413
7.59672043555, 107.013454051, 2.43710722179
14.291291881, 117.368975375, 2.43995792596
21.8310767215, 204.034198039, 2.44235269808
16.5802514774, 354.537969643, 2.44350201205
7.53723836069, 359.436317787, 2.4470252958
29.3898770829, 186.285054732, 2.44903506072
36.4636906468, 90.2056697099, 2.45026748305
7.22073661917, 254.971139318, 2.45496642939
4.67176928502, 121.946393036, 2.45603807099
36.9107101866, 24.1238998915, 2.45809431917
21.3354477326, 321.884534484, 2.4608203628
24.0187984898, 359.769681855, 2.46460530449
17.0750769275, 297.097394127, 2.46532984032
23.7665801597, 92.4535887719, 2.46897581763
11.4309301601, 248.592841582, 2.47013515784
4.74639075551, 215.916512534, 2.47464840337
8.32563647804, 175.357456266, 2.47711610698
20.7794976426, 13.1694401812, 2.47794396974
11.9298791943, 127.926921919, 2.48170863584
27.7065938283, 152.530668297, 2.48290693765
32.6499046856, 23.0158619324, 2.48514545091
14.8532518904, 281.963565874, 2.48932299104
10.625654602, 28.7917848681, 2.49037532058
36.2401745681, 107.291061611, 2.49397081313
4.17609006332, 67.1214188403, 2.49572714054
23.9948103595, 348.854402484, 2.49789259084
