time_SN_vis, pmt_vis,x_vis,y_vis,z_vis,event_vis
2275273.5788, 118.0, 331.502718423, 355.094087753, 1113.66649209, 910.0
2279580.8064, 83.0, 45.2728315652, -274.739438989, -105.409387367, 911.0
2279580.89701, 96.0, 45.2728315652, -274.739438989, -105.409387367, 911.0
2279580.77606, 108.0, 45.2728315652, -274.739438989, -105.409387367, 911.0
2279581.11072, 109.0, 45.2728315652, -274.739438989, -105.409387367, 911.0
2282359.71583, 25.0, 138.916294951, 280.276141048, -140.076075307, 912.0
2282359.73697, 48.0, 138.916294951, 280.276141048, -140.076075307, 912.0
2282359.6654, 72.0, 138.916294951, 280.276141048, -140.076075307, 912.0
2284200.39163, 87.0, 225.078882307, -21.8727964568, -223.602415999, 913.0
2286851.18452, 34.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.23505, 55.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.18047, 59.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.15105, 64.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.2269, 76.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.15115, 77.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.11612, 91.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.08764, 95.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.13647, 104.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.12466, 104.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.10452, 113.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.10693, 114.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.14245, 114.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.10316, 116.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.24074, 117.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.09724, 118.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.23776, 118.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.1096, 118.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2286851.27116, 119.0, 179.135783756, -523.145937683, 243.20046327, 914.0
2290348.99354, 33.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.99531, 53.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.04086, 56.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.99047, 65.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.98271, 68.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.97554, 71.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.01519, 73.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.01795, 82.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.01847, 84.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.97953, 84.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.04399, 85.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.98509, 86.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.00325, 87.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.98454, 89.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.99139, 90.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.97239, 90.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.01885, 90.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.98371, 91.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.98727, 92.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.9737, 92.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.97593, 93.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.01792, 94.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.97918, 95.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.06808, 99.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.01959, 102.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.99101, 103.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.9778, 103.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.03698, 104.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.0121, 105.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.00267, 105.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.03964, 105.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.98366, 105.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.987, 106.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.99032, 108.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.9842, 108.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.98531, 109.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.00368, 111.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.99004, 112.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.99165, 113.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.02388, 113.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290349.01528, 113.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.99066, 114.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2290348.99887, 119.0, 285.186416307, 142.628681018, 96.0801301594, 916.0
2292545.38026, 42.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.28288, 51.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.43183, 53.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.3285, 59.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.33433, 63.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.40132, 65.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.43174, 80.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.27617, 83.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.27599, 84.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.31577, 85.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.25861, 89.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.26498, 92.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.73863, 94.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.25159, 97.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.56978, 103.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.4413, 113.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.28105, 113.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.31467, 113.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2292545.87002, 115.0, 39.0043737185, -144.351977288, 155.509752981, 917.0
2295718.83934, 2.0, 48.1188605465, -40.7605433501, 684.121341864, 918.0
2295718.84283, 19.0, 48.1188605465, -40.7605433501, 684.121341864, 918.0
2295718.77516, 24.0, 48.1188605465, -40.7605433501, 684.121341864, 918.0
2295718.74647, 31.0, 48.1188605465, -40.7605433501, 684.121341864, 918.0
2295718.76848, 41.0, 48.1188605465, -40.7605433501, 684.121341864, 918.0
2295718.73176, 45.0, 48.1188605465, -40.7605433501, 684.121341864, 918.0
2295718.73026, 63.0, 48.1188605465, -40.7605433501, 684.121341864, 918.0
2295718.75462, 65.0, 48.1188605465, -40.7605433501, 684.121341864, 918.0
2295718.93077, 70.0, 48.1188605465, -40.7605433501, 684.121341864, 918.0
2298938.01357, 28.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298937.8537, 44.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298937.94843, 46.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298938.23547, 63.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298937.95841, 65.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298937.86952, 70.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298938.10055, 72.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298937.84366, 83.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298937.96206, 83.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298937.8695, 85.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298937.83859, 86.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298938.8107, 89.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298937.89417, 95.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298937.86184, 101.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298937.86795, 106.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298937.99096, 118.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2298938.10739, 118.0, 19.91589868, 385.930017425, 139.359366271, 919.0
2304818.90514, 2.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.91895, 8.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.90801, 10.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.89486, 11.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.93333, 14.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.90673, 17.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.93431, 17.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.9044, 23.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.91587, 23.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.93333, 24.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88413, 24.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.8988, 24.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.90311, 31.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.91098, 31.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.91346, 33.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.92887, 36.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.91078, 37.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.9109, 43.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.9095, 43.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.9105, 44.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88141, 46.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88725, 47.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88353, 47.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.86975, 47.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.90805, 47.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.89014, 49.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88252, 50.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.9222, 51.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.87465, 51.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.89184, 52.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.91416, 54.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.92411, 55.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88351, 60.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.90432, 62.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.89906, 63.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.90406, 63.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.87451, 63.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.90252, 63.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.89266, 64.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88397, 66.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.91276, 66.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.87007, 66.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.87535, 66.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.89421, 66.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.8828, 68.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.91992, 68.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88276, 68.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88335, 68.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.89227, 68.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.87363, 69.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88068, 69.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.8742, 70.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.89828, 72.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88463, 73.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88559, 74.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.90104, 75.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.8838, 75.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88327, 76.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.92155, 77.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.90113, 80.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.87741, 80.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.87478, 82.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.87895, 83.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.90766, 85.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.89477, 87.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.87765, 89.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.91043, 89.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.90971, 90.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.90095, 91.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88211, 96.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88429, 97.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.9003, 100.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.92591, 100.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.89034, 102.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.87848, 104.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.91618, 105.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88619, 106.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.90217, 106.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.89846, 106.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.89084, 107.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88771, 107.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.89762, 107.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.92197, 109.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.89698, 110.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.87809, 110.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88715, 112.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.91913, 112.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2304818.88503, 113.0, 309.175034831, 172.452047809, 526.366869823, 921.0
2306239.19609, 8.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.20601, 12.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.23972, 13.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.20683, 13.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.2048, 16.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.28595, 22.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.20537, 25.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.27585, 28.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.21715, 35.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.24747, 40.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.20242, 40.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.27561, 50.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.21034, 51.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.2519, 52.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.39611, 54.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.19168, 60.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.22037, 63.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.20567, 65.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.18953, 66.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.22436, 66.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.21626, 68.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.18168, 69.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.26617, 70.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.19257, 71.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.20731, 72.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.19455, 76.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.21505, 84.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.18419, 86.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.19651, 87.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.26848, 90.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.17766, 90.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.20059, 90.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.21145, 91.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.26601, 92.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.1825, 93.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.19586, 94.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.22335, 98.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.21977, 99.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.24611, 101.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.28076, 103.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.18396, 104.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.19848, 111.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.20831, 113.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2306239.22137, 115.0, 195.72834692, -16.8320774694, 485.126830299, 922.0
2308156.97303, 56.0, 18.9862305545, -169.884514689, 254.659571647, 923.0
2308157.06046, 59.0, 18.9862305545, -169.884514689, 254.659571647, 923.0
2308157.27506, 85.0, 18.9862305545, -169.884514689, 254.659571647, 923.0
2308157.07061, 108.0, 18.9862305545, -169.884514689, 254.659571647, 923.0
2308156.9951, 115.0, 18.9862305545, -169.884514689, 254.659571647, 923.0
2308156.98389, 119.0, 18.9862305545, -169.884514689, 254.659571647, 923.0
2310483.10185, 3.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.08798, 5.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.03629, 11.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.07573, 12.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.08118, 12.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.05746, 13.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.04128, 15.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.07372, 16.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.03201, 18.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.07862, 18.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.04583, 19.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.11417, 24.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.06506, 26.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.07959, 28.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.03085, 28.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.08598, 33.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.0791, 33.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.05232, 34.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.02584, 35.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.01826, 36.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.03038, 38.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.06778, 39.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.05615, 39.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.08589, 49.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.07333, 50.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.02892, 52.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.06729, 54.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.05386, 55.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.03858, 55.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.04446, 55.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.02938, 56.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.03332, 56.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.0643, 56.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.01652, 57.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.02432, 57.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.04562, 57.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.04876, 59.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.0488, 59.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.06445, 68.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.07854, 72.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.04155, 72.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.04992, 72.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.06951, 73.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.05501, 74.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.07109, 74.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.07382, 77.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.05549, 77.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.08637, 78.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.07232, 78.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.03052, 78.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.07592, 80.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.09116, 82.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.04043, 96.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.05425, 98.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.04824, 99.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2310483.08972, 108.0, 283.571317644, -431.417936094, 883.765873379, 924.0
2313627.02273, 23.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2313626.96276, 25.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2313626.97224, 45.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2313626.93447, 46.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2313627.05872, 61.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2313626.90756, 62.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2313627.00796, 64.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2313626.99326, 73.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2313626.90601, 83.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2313626.89733, 83.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2313626.99777, 83.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2313626.96855, 84.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2313626.97679, 91.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2313626.98541, 93.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2313626.91779, 108.0, 18.8360869638, 290.03286367, 505.014134472, 925.0
2317167.47387, 8.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.38022, 9.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.3909, 26.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.43507, 44.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.4019, 49.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.37955, 59.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.37471, 59.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.33951, 72.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.34927, 74.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.3659, 74.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.37601, 77.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.378, 79.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.40297, 82.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.34999, 86.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.36343, 88.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.35464, 89.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.33353, 93.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.31448, 93.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.32282, 93.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.30863, 95.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.31965, 95.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.33295, 95.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.33728, 97.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.31124, 98.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.31234, 98.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.35965, 98.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.30356, 99.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.35541, 99.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.43323, 107.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.33717, 107.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.37633, 108.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.32764, 109.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.34797, 109.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.36529, 110.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.3931, 111.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.33791, 114.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.31036, 114.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.32966, 117.0, 260.36227568, -486.829580394, 103.260500405, 926.0
