time_SN_vuv, pmt_vuv,x_vuv,y_vuv,z_vuv,event_vuv
1574553.94298, 66.0, 229.378429814, -141.654388295, 657.06194648, 629.0
1574553.92276, 69.0, 229.378429814, -141.654388295, 657.06194648, 629.0
1574553.94025, 72.0, 229.378429814, -141.654388295, 657.06194648, 629.0
1574554.01457, 89.0, 229.378429814, -141.654388295, 657.06194648, 629.0
1574553.92419, 92.0, 229.378429814, -141.654388295, 657.06194648, 629.0
1574553.97987, 92.0, 229.378429814, -141.654388295, 657.06194648, 629.0
1577126.99949, 2.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577127.00192, 2.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577126.96511, 3.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577127.00635, 3.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577127.02732, 4.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577126.96644, 4.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577127.07968, 5.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577127.02096, 5.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577127.00636, 6.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577126.97848, 7.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577126.99675, 7.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577126.98213, 11.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577127.022, 22.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577126.95733, 22.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577126.96626, 24.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577127.04267, 25.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577127.15593, 25.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577127.12118, 26.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577127.03862, 46.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1577127.09382, 77.0, 199.933961028, 354.222214776, 1172.70691507, 630.0
1578628.09459, 0.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.23389, 1.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.12327, 1.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.87343, 1.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.1494, 3.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.11905, 3.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.28641, 3.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.1949, 4.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.13675, 4.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.22553, 4.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.13619, 4.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.11637, 5.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.13717, 5.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.18796, 7.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.10782, 7.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.10632, 8.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.13802, 10.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.09349, 21.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.21207, 21.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.07583, 22.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.10582, 22.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.08663, 23.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.07615, 23.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.09531, 23.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.08844, 23.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.11118, 23.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.09021, 23.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.11351, 23.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.11384, 23.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.08698, 23.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.06114, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.09274, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.10654, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.06526, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.08199, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.07464, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.07708, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.06564, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.06403, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.09357, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.07138, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.07506, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.07669, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.09044, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.06983, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.09659, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.0627, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.07257, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.07311, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.0864, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.07144, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.10577, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.06099, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.0682, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.10153, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.10147, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.10156, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.07357, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.06436, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.06576, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.09222, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.06242, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.09576, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.06118, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.09222, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.08676, 24.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.09434, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.08254, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.0734, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.08482, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.0668, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.06438, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.07214, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.0798, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.08526, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.08286, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.10345, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.07611, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.06589, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.07943, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.08016, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.06138, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.06826, 25.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.15436, 26.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.09936, 26.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.11495, 26.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.10963, 26.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.0934, 26.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.08032, 26.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.14479, 27.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.09005, 27.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.12227, 27.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.37337, 29.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.14025, 30.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.14351, 42.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.1344, 42.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.1895, 42.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.30101, 43.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.23138, 43.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.14065, 43.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.13437, 43.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.11499, 44.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.14099, 45.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.23326, 45.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.11096, 45.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.12885, 46.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.12397, 47.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.20295, 49.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.455, 63.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1578628.19603, 87.0, 12.3519739807, 326.223019314, 1048.42733077, 631.0
1580591.80194, 0.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.80545, 0.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.84872, 1.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.95223, 1.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.8635, 1.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.78184, 1.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.79427, 1.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.79707, 2.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.87048, 2.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.79992, 3.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.7963, 3.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.79, 3.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.77692, 3.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.85902, 3.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.80565, 3.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.79846, 3.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.80906, 3.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.85153, 3.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.78098, 3.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.82984, 4.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.83944, 4.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.807, 4.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.84195, 4.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.89853, 5.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.86249, 5.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.81761, 5.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.92871, 5.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.82641, 5.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.80925, 5.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.86782, 5.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.94367, 6.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.83573, 6.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.85572, 8.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.97183, 9.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.89642, 21.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.86009, 21.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.89625, 21.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.84143, 22.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580592.29324, 23.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.83709, 24.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.8531, 25.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580591.84879, 26.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1580592.02248, 70.0, 102.074344904, 408.920931028, 1331.57362782, 632.0
1584667.13774, 16.0, 164.210757949, -438.319302343, 1104.5844915, 633.0
1584667.07135, 18.0, 164.210757949, -438.319302343, 1104.5844915, 633.0
1584667.06426, 18.0, 164.210757949, -438.319302343, 1104.5844915, 633.0
1584667.05394, 18.0, 164.210757949, -438.319302343, 1104.5844915, 633.0
1584667.42799, 28.0, 164.210757949, -438.319302343, 1104.5844915, 633.0
1584667.00401, 35.0, 164.210757949, -438.319302343, 1104.5844915, 633.0
1584667.14446, 36.0, 164.210757949, -438.319302343, 1104.5844915, 633.0
1584667.0248, 38.0, 164.210757949, -438.319302343, 1104.5844915, 633.0
1584667.04692, 38.0, 164.210757949, -438.319302343, 1104.5844915, 633.0
1584668.90945, 99.0, 164.210757949, -438.319302343, 1104.5844915, 633.0
1585042.79348, 64.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585043.05597, 65.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.75055, 67.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.66256, 81.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.62708, 81.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.74936, 83.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.65289, 83.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.60811, 84.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.64325, 84.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.78749, 85.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.68151, 85.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.59854, 85.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.58281, 86.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.64208, 86.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.59632, 86.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.63748, 86.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.68848, 88.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.63413, 88.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.83294, 90.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.70586, 93.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.66557, 100.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.65203, 100.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.62565, 100.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.83845, 101.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.5819, 103.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.66215, 103.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.62078, 104.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.58762, 104.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.57626, 104.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.6061, 104.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.62056, 104.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.64553, 104.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.64518, 104.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.59087, 105.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.59615, 105.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.60038, 105.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.65614, 105.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.62626, 105.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.57212, 105.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.69647, 105.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.58936, 106.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.67231, 106.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.78483, 106.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.60453, 107.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.62582, 107.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.62814, 107.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.78341, 109.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1585042.6612, 115.0, 181.68735721, 267.654636599, 141.867049158, 634.0
1588560.71694, 28.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.83071, 35.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.85709, 49.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.67394, 50.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.56526, 51.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.58165, 51.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.7052, 52.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.64043, 52.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.57106, 52.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.64972, 52.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.59221, 53.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.97357, 54.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.57359, 54.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.59003, 56.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.573, 70.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.6063, 71.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.54602, 71.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.59533, 71.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.54876, 72.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.55727, 72.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.59239, 72.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.57865, 72.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.62353, 72.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.53584, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.56492, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.52661, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.53513, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.56573, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.57003, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.58568, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.53583, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.53474, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.57263, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.53872, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.53118, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.56705, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.55208, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.56022, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.62514, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.62448, 73.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.53359, 74.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.52052, 74.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.54228, 74.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.54405, 74.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.53955, 74.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.56975, 74.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.53571, 74.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.63327, 74.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.57408, 74.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.54275, 74.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.53592, 74.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.54303, 74.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.55471, 74.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.53352, 74.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.57332, 75.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.53827, 75.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.5283, 75.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.53507, 75.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.56501, 75.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.56352, 75.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.57054, 75.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.56426, 76.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.61447, 76.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.59301, 76.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.57516, 76.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.56489, 76.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.56157, 76.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.55727, 77.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.55628, 77.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.63712, 77.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.57388, 77.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.6215, 89.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.58435, 91.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.56689, 91.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.58129, 92.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.69697, 92.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.55673, 92.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.57287, 92.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.69976, 93.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.53642, 93.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.60337, 93.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.58422, 94.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.66981, 94.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.55082, 94.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.54474, 95.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.54952, 95.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.55829, 95.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.72049, 96.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.58714, 97.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.64533, 97.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.59611, 110.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.60605, 112.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588561.06411, 113.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1588560.95101, 117.0, 101.21854442, -261.29423843, 523.857172656, 635.0
1592340.16955, 7.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.92011, 8.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.93439, 8.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.92845, 10.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.95053, 11.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592340.14098, 22.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.97068, 28.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.95534, 29.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.89795, 29.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.98688, 31.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.93672, 31.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.97451, 31.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.98015, 33.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.94681, 33.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.93128, 35.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592340.11345, 49.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592340.01052, 50.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592340.01881, 51.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.966, 51.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.95061, 52.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592339.97627, 56.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1592341.55372, 90.0, 130.761148282, -47.8125797675, 1093.1821614, 636.0
1593550.78909, 52.0, 157.559628422, -509.274977106, 741.288240893, 637.0
1593550.73619, 54.0, 157.559628422, -509.274977106, 741.288240893, 637.0
1593550.69952, 54.0, 157.559628422, -509.274977106, 741.288240893, 637.0
1593550.74649, 54.0, 157.559628422, -509.274977106, 741.288240893, 637.0
1593550.72759, 56.0, 157.559628422, -509.274977106, 741.288240893, 637.0
