time,pmt,x,y,z,event
1250.04045991, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.03293779, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.12461201, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05242322, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.03792216, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.06569545, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.07060843, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.06779787, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05309136, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.07193545, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.10200939, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05501128, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.09345221, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.159143, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.07129497, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.12312042, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.06030782, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05357292, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.09363854, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.03482143, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.04689542, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.04707616, 70.0, 99.2306445902, 0.0, 700.0, 0.0
1250.08713287, 71.0, 99.2306445902, 0.0, 700.0, 0.0
1250.0904216, 71.0, 99.2306445902, 0.0, 700.0, 0.0
1250.1034988, 71.0, 99.2306445902, 0.0, 700.0, 0.0
1250.06344641, 71.0, 99.2306445902, 0.0, 700.0, 0.0
1250.1170021, 71.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05910228, 71.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05586193, 71.0, 99.2306445902, 0.0, 700.0, 0.0
1250.02937729, 71.0, 99.2306445902, 0.0, 700.0, 0.0
1250.0946764, 71.0, 99.2306445902, 0.0, 700.0, 0.0
1250.09062445, 72.0, 99.2306445902, 0.0, 700.0, 0.0
1250.14298644, 72.0, 99.2306445902, 0.0, 700.0, 0.0
1250.1165725, 72.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05633843, 72.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05815223, 72.0, 99.2306445902, 0.0, 700.0, 0.0
1250.0562413, 72.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05940858, 72.0, 99.2306445902, 0.0, 700.0, 0.0
1250.13063895, 72.0, 99.2306445902, 0.0, 700.0, 0.0
1250.06661441, 73.0, 99.2306445902, 0.0, 700.0, 0.0
1250.02975753, 73.0, 99.2306445902, 0.0, 700.0, 0.0
1250.05569863, 73.0, 99.2306445902, 0.0, 700.0, 0.0
1250.03331519, 73.0, 99.2306445902, 0.0, 700.0, 0.0
1250.0548649, 73.0, 99.2306445902, 0.0, 700.0, 0.0
1250.19475826, 73.0, 99.2306445902, 0.0, 700.0, 0.0
1250.0782759, 74.0, 99.2306445902, 0.0, 700.0, 0.0
1250.26836444, 74.0, 99.2306445902, 0.0, 700.0, 0.0
1250.24312786, 74.0, 99.2306445902, 0.0, 700.0, 0.0
1250.14552139, 77.0, 99.2306445902, 0.0, 700.0, 0.0
1250.35925355, 85.0, 99.2306445902, 0.0, 700.0, 0.0
1250.18913703, 87.0, 99.2306445902, 0.0, 700.0, 0.0
1250.09880971, 88.0, 99.2306445902, 0.0, 700.0, 0.0
1250.12978036, 88.0, 99.2306445902, 0.0, 700.0, 0.0
1250.14113925, 88.0, 99.2306445902, 0.0, 700.0, 0.0
1250.078339, 89.0, 99.2306445902, 0.0, 700.0, 0.0
1250.08348113, 89.0, 99.2306445902, 0.0, 700.0, 0.0
1250.16107808, 89.0, 99.2306445902, 0.0, 700.0, 0.0
1250.58915347, 89.0, 99.2306445902, 0.0, 700.0, 0.0
1250.08936615, 90.0, 99.2306445902, 0.0, 700.0, 0.0
1250.20020385, 93.0, 99.2306445902, 0.0, 700.0, 0.0
1250.15851559, 93.0, 99.2306445902, 0.0, 700.0, 0.0
1250.17001092, 96.0, 99.2306445902, 0.0, 700.0, 0.0
1250.45793602, 96.0, 99.2306445902, 0.0, 700.0, 0.0
1250.36634603, 105.0, 99.2306445902, 0.0, 700.0, 0.0
1251.74763789, 113.0, 99.2306445902, 0.0, 700.0, 0.0
1250.51720548, 114.0, 99.2306445902, 0.0, 700.0, 0.0
3750.16285121, 26.0, 161.821429791, 0.0, 700.0, 1.0
3750.06388077, 29.0, 161.821429791, 0.0, 700.0, 1.0
3750.1970422, 29.0, 161.821429791, 0.0, 700.0, 1.0
3750.07189727, 31.0, 161.821429791, 0.0, 700.0, 1.0
3750.06392143, 32.0, 161.821429791, 0.0, 700.0, 1.0
3750.73877452, 42.0, 161.821429791, 0.0, 700.0, 1.0
3750.14694133, 43.0, 161.821429791, 0.0, 700.0, 1.0
3750.07757344, 47.0, 161.821429791, 0.0, 700.0, 1.0
3750.15536424, 48.0, 161.821429791, 0.0, 700.0, 1.0
3750.13092895, 48.0, 161.821429791, 0.0, 700.0, 1.0
3750.09254774, 48.0, 161.821429791, 0.0, 700.0, 1.0
3750.04385893, 48.0, 161.821429791, 0.0, 700.0, 1.0
3750.07607505, 48.0, 161.821429791, 0.0, 700.0, 1.0
3750.08982537, 49.0, 161.821429791, 0.0, 700.0, 1.0
3750.10903222, 49.0, 161.821429791, 0.0, 700.0, 1.0
3750.04183307, 49.0, 161.821429791, 0.0, 700.0, 1.0
3750.04267038, 49.0, 161.821429791, 0.0, 700.0, 1.0
3750.19543299, 49.0, 161.821429791, 0.0, 700.0, 1.0
3750.04201071, 50.0, 161.821429791, 0.0, 700.0, 1.0
3750.09332584, 50.0, 161.821429791, 0.0, 700.0, 1.0
3750.2704788, 50.0, 161.821429791, 0.0, 700.0, 1.0
3750.06154114, 50.0, 161.821429791, 0.0, 700.0, 1.0
3750.08209317, 50.0, 161.821429791, 0.0, 700.0, 1.0
3750.16937364, 50.0, 161.821429791, 0.0, 700.0, 1.0
3750.13845704, 50.0, 161.821429791, 0.0, 700.0, 1.0
3750.15220526, 51.0, 161.821429791, 0.0, 700.0, 1.0
3750.06642452, 51.0, 161.821429791, 0.0, 700.0, 1.0
3750.11101233, 51.0, 161.821429791, 0.0, 700.0, 1.0
3750.06189472, 51.0, 161.821429791, 0.0, 700.0, 1.0
3750.03976931, 51.0, 161.821429791, 0.0, 700.0, 1.0
3750.11437075, 52.0, 161.821429791, 0.0, 700.0, 1.0
3750.25295304, 53.0, 161.821429791, 0.0, 700.0, 1.0
3750.1146267, 53.0, 161.821429791, 0.0, 700.0, 1.0
3750.08443271, 53.0, 161.821429791, 0.0, 700.0, 1.0
3750.1080192, 53.0, 161.821429791, 0.0, 700.0, 1.0
3750.06239974, 53.0, 161.821429791, 0.0, 700.0, 1.0
3750.17290853, 55.0, 161.821429791, 0.0, 700.0, 1.0
3750.39690081, 57.0, 161.821429791, 0.0, 700.0, 1.0
3750.14998816, 65.0, 161.821429791, 0.0, 700.0, 1.0
3750.04211251, 66.0, 161.821429791, 0.0, 700.0, 1.0
3750.08611176, 68.0, 161.821429791, 0.0, 700.0, 1.0
3750.19044929, 68.0, 161.821429791, 0.0, 700.0, 1.0
3750.12732144, 68.0, 161.821429791, 0.0, 700.0, 1.0
3750.04604027, 69.0, 161.821429791, 0.0, 700.0, 1.0
3750.06900639, 69.0, 161.821429791, 0.0, 700.0, 1.0
3750.03245171, 69.0, 161.821429791, 0.0, 700.0, 1.0
3750.05422735, 69.0, 161.821429791, 0.0, 700.0, 1.0
3750.03963, 70.0, 161.821429791, 0.0, 700.0, 1.0
3750.07610053, 71.0, 161.821429791, 0.0, 700.0, 1.0
3750.06831648, 71.0, 161.821429791, 0.0, 700.0, 1.0
3750.04036813, 71.0, 161.821429791, 0.0, 700.0, 1.0
3750.0614973, 72.0, 161.821429791, 0.0, 700.0, 1.0
3750.08044139, 73.0, 161.821429791, 0.0, 700.0, 1.0
3750.24077467, 73.0, 161.821429791, 0.0, 700.0, 1.0
3750.09274616, 74.0, 161.821429791, 0.0, 700.0, 1.0
3750.06097781, 74.0, 161.821429791, 0.0, 700.0, 1.0
3750.10245843, 87.0, 161.821429791, 0.0, 700.0, 1.0
3750.12126648, 91.0, 161.821429791, 0.0, 700.0, 1.0
3750.11026457, 94.0, 161.821429791, 0.0, 700.0, 1.0
3750.09498597, 115.0, 161.821429791, 0.0, 700.0, 1.0
6250.34243558, 28.0, 88.5554889899, 0.0, 700.0, 2.0
6250.08548975, 29.0, 88.5554889899, 0.0, 700.0, 2.0
6250.11371001, 31.0, 88.5554889899, 0.0, 700.0, 2.0
6250.12315494, 35.0, 88.5554889899, 0.0, 700.0, 2.0
6250.0652805, 47.0, 88.5554889899, 0.0, 700.0, 2.0
6250.04237406, 47.0, 88.5554889899, 0.0, 700.0, 2.0
6250.05104863, 48.0, 88.5554889899, 0.0, 700.0, 2.0
6250.17222235, 48.0, 88.5554889899, 0.0, 700.0, 2.0
6250.15598834, 48.0, 88.5554889899, 0.0, 700.0, 2.0
6250.17456521, 49.0, 88.5554889899, 0.0, 700.0, 2.0
6250.07831981, 49.0, 88.5554889899, 0.0, 700.0, 2.0
6250.03436826, 50.0, 88.5554889899, 0.0, 700.0, 2.0
6250.09117799, 50.0, 88.5554889899, 0.0, 700.0, 2.0
6250.0618584, 50.0, 88.5554889899, 0.0, 700.0, 2.0
6250.07575877, 50.0, 88.5554889899, 0.0, 700.0, 2.0
6250.14753034, 50.0, 88.5554889899, 0.0, 700.0, 2.0
6250.06015426, 50.0, 88.5554889899, 0.0, 700.0, 2.0
6250.10129774, 51.0, 88.5554889899, 0.0, 700.0, 2.0
6250.12797467, 51.0, 88.5554889899, 0.0, 700.0, 2.0
6250.04784771, 51.0, 88.5554889899, 0.0, 700.0, 2.0
6250.05612333, 51.0, 88.5554889899, 0.0, 700.0, 2.0
6250.05106669, 51.0, 88.5554889899, 0.0, 700.0, 2.0
6250.04366967, 52.0, 88.5554889899, 0.0, 700.0, 2.0
6250.07294661, 53.0, 88.5554889899, 0.0, 700.0, 2.0
6250.066052, 53.0, 88.5554889899, 0.0, 700.0, 2.0
6250.09540619, 55.0, 88.5554889899, 0.0, 700.0, 2.0
6250.19624026, 56.0, 88.5554889899, 0.0, 700.0, 2.0
6250.25695852, 64.0, 88.5554889899, 0.0, 700.0, 2.0
6250.04984018, 67.0, 88.5554889899, 0.0, 700.0, 2.0
6250.04106484, 68.0, 88.5554889899, 0.0, 700.0, 2.0
6250.06716299, 68.0, 88.5554889899, 0.0, 700.0, 2.0
6250.03544228, 69.0, 88.5554889899, 0.0, 700.0, 2.0
6250.03945745, 69.0, 88.5554889899, 0.0, 700.0, 2.0
6250.03107281, 69.0, 88.5554889899, 0.0, 700.0, 2.0
6250.06090873, 69.0, 88.5554889899, 0.0, 700.0, 2.0
6250.0406622, 69.0, 88.5554889899, 0.0, 700.0, 2.0
6250.08402459, 69.0, 88.5554889899, 0.0, 700.0, 2.0
6250.06745029, 69.0, 88.5554889899, 0.0, 700.0, 2.0
6250.03654287, 70.0, 88.5554889899, 0.0, 700.0, 2.0
6250.08534713, 70.0, 88.5554889899, 0.0, 700.0, 2.0
6250.09514239, 70.0, 88.5554889899, 0.0, 700.0, 2.0
6250.07495527, 70.0, 88.5554889899, 0.0, 700.0, 2.0
6250.05864602, 70.0, 88.5554889899, 0.0, 700.0, 2.0
6250.0515373, 71.0, 88.5554889899, 0.0, 700.0, 2.0
6250.05994882, 71.0, 88.5554889899, 0.0, 700.0, 2.0
6250.07386807, 71.0, 88.5554889899, 0.0, 700.0, 2.0
6250.05644887, 71.0, 88.5554889899, 0.0, 700.0, 2.0
6250.09753423, 72.0, 88.5554889899, 0.0, 700.0, 2.0
6250.12580741, 73.0, 88.5554889899, 0.0, 700.0, 2.0
6250.10877433, 88.0, 88.5554889899, 0.0, 700.0, 2.0
